Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,DCF Version,Gene Name,Mouse Name,Mouse,Genotype,Sex,Birth Date,Assay Date,Age In Weeks,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,-,,-,,-,,-,,-,,-,,-,,-,Mouse Status,X Ray Equipment Name,X Ray Equipment Manufacturer,X Ray Equipment Model,Level Used,Core Strain,Full Strain
MDYC,Nacad Knockout EPD0319_1_A05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120827,MGP Select,V2,Nacad,MDYC39.1c,M01245254,+/+,Female,2012-08-27,2012-12-04,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDYC,Nacad Knockout EPD0319_1_A05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120827,MGP Select,V2,Nacad,MDYC39.1d,M01245255,+/+,Female,2012-08-27,2012-12-04,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFDF,1700008O03Rik tm1a(KOMP)Wtsi EPD0490_1_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130220,MGP Select,V2,1700008O03Rik,MFDF26.1e,M01417457,+/+,Female,2013-02-21,2013-05-31,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120909,MGP Select,V2,Ocm,MCRQ85.2j,M01264807,+/+,Female,2012-09-09,2012-12-17,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120909,MGP Select,V2,Ocm,MCRQ85.2g,M01264804,+/+,Female,2012-09-09,2012-12-17,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MFDF,1700008O03Rik tm1a(KOMP)Wtsi EPD0490_1_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130220,MGP Select,V2,1700008O03Rik,MFDF26.1d,M01417456,+/+,Female,2013-02-21,2013-05-31,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWE,Dctn1 Knockout 1 EPD0359_3_B11 #3,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120926,MGP Select,V2,Dctn1,MDWE28.1e,M01278134,+/+,Female,2012-09-25,2013-01-02,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWE,Dctn1 Knockout 1 EPD0359_3_B11 #3,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120926,MGP Select,V2,Dctn1,MDWE21.2j,M01286015,+/+,Female,2012-09-25,2013-01-02,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWE,Dctn1 Knockout 1 EPD0359_3_B11 #3,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120926,MGP Select,V2,Dctn1,MDWE32.1c,M01286063,+/+,Female,2012-09-25,2013-01-02,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120429,MGP Select,V2,Coq4,MCZX45.2g,M01138604,+/+,Female,2012-04-29,2012-08-06,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEQT,Wdr59 tm1a(EUCOMM)Wtsi EPD0596_2_B08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120521,MGP Select,V2,Wdr59,MEQT17.1d,M01159032,+/+,Female,2012-05-21,2012-08-28,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEQT,Wdr59 tm1a(EUCOMM)Wtsi EPD0596_2_B08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120521,MGP Select,V2,Wdr59,MEQT17.1e,M01159033,+/+,Female,2012-05-21,2012-08-28,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZX,Coq4 Knockout 1 EPD0498_3_C02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120429,MGP Select,V2,Coq4,MCZX45.2h,M01138605,+/+,Female,2012-04-29,2012-08-06,14.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEFV,Gpr107 Knockout 1 EPD0291_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121122,MGP Select,V2,Gpr107,MEFV38.3c,M01334420,+/+,Female,2012-11-23,2013-02-26,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAYU,March5 Knockout 2 EPD0180_5_B02,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120620,MGP Select,V2,Mar-05,MAYU83.1c,M01181125,+/+,Female,2012-06-21,2012-09-24,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MDWN,G3bp2 Knockout 1 EPD0598_4_D01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121217,MGP Select,V2,G3bp2,MDWN48.1g,M01359671,+/+,Female,2012-12-20,2013-03-25,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEVQ,Atp5f1 tm1a(EUCOMM)Wtsi EPD0382_1_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,Atp5f1,MEVQ13.1f,M01224326,+/+,Female,2012-07-27,2012-10-30,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEVQ,Atp5f1 tm1a(EUCOMM)Wtsi EPD0382_1_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,Atp5f1,MEVQ14.1b,M01224328,+/+,Female,2012-07-27,2012-10-30,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEVQ,Atp5f1 tm1a(EUCOMM)Wtsi EPD0382_1_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,Atp5f1,MEVQ14.1d,M01224330,+/+,Female,2012-07-27,2012-10-30,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120509,MGP Select,V2,Ocm,MCRQ76.1g,M01151928,+/+,Female,2012-05-11,2012-08-14,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120509,MGP Select,V2,Ocm,MCRQ76.1d,M01151925,+/+,Female,2012-05-11,2012-08-14,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MEQF,Ninj2 tm1a(KOMP)Wtsi EPD0524_3_D04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Ninj2,MEQF15.1h,M01158607,+/+,Female,2012-05-18,2012-08-21,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEQF,Ninj2 tm1a(KOMP)Wtsi EPD0524_3_D04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Ninj2,MEQF15.1d,M01158603,+/+,Female,2012-05-18,2012-08-21,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120509,MGP Select,V2,Ocm,MCRQ75.1h,M01151916,+/+,Female,2012-05-12,2012-08-14,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MCRQ,Ocm tm1e(EUCOMM)Wtsi Knockout 1 EPD0397_5_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120509,MGP Select,V2,Ocm,MCRQ75.1g,M01151915,+/+,Female,2012-05-12,2012-08-14,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(12.5%);C57BL/6NTac(87.5%)
MEBY,Arhgef7 Knockout 1 EPD0766_4_A08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Arhgef7,MEBY34.1e,M01156434,+/+,Female,2012-05-19,2012-08-21,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEBY,Arhgef7 Knockout 1 EPD0766_4_A08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Arhgef7,MEBY34.1g,M01156436,+/+,Female,2012-05-19,2012-08-21,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEBY,Arhgef7 Knockout 1 EPD0766_4_A08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Arhgef7,MEBY34.1c,M01156432,+/+,Female,2012-05-19,2012-08-21,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEBY,Arhgef7 Knockout 1 EPD0766_4_A08,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120517,MGP Select,V2,Arhgef7,MEBY34.1a,M01156430,+/+,Female,2012-05-19,2012-08-21,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXT,2210010C04Rik tm1a(KOMP)Wtsi EPD0709_4_E11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,2210010C04Rik,MEXT19.1f,M01224309,+/+,Female,2012-07-28,2012-10-30,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXT,2210010C04Rik tm1a(KOMP)Wtsi EPD0709_4_E11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,2210010C04Rik,MEXT19.1j,M01224313,+/+,Female,2012-07-28,2012-10-30,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXT,2210010C04Rik tm1a(KOMP)Wtsi EPD0709_4_E11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,2210010C04Rik,MEXT20.1i,M01224293,+/+,Female,2012-07-28,2012-10-30,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXT,2210010C04Rik tm1a(KOMP)Wtsi EPD0709_4_E11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120727,MGP Select,V2,2210010C04Rik,MEXT20.1h,M01224292,+/+,Female,2012-07-28,2012-10-30,13.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDRV,Farsa Knockout 2 EPD0445_6_D04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120615,MGP Select,V2,Farsa,MDRV31.1d,M01175534,+/+,Female,2012-06-15,2012-09-18,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDFF,Tsfm Knockout 1 EPD0176_3_C01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120615,MGP Select,V2,Tsfm,MDFF35.1d,M01181944,+/+,Female,2012-06-15,2012-09-18,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDFF,Tsfm Knockout 1 EPD0176_3_C01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120615,MGP Select,V2,Tsfm,MDFF35.1c,M01181943,+/+,Female,2012-06-15,2012-09-18,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDRV,Farsa Knockout 2 EPD0445_6_D04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120615,MGP Select,V2,Farsa,MDRV31.1e,M01175535,+/+,Female,2012-06-15,2012-09-18,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDRV,Farsa Knockout 2 EPD0445_6_D04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120615,MGP Select,V2,Farsa,MDRV31.1c,M01175533,+/+,Female,2012-06-15,2012-09-18,13.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDZW,Adcy2 Knockout 1 EPD0500_2_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,Adcy2,MDZW19.3h,M01303250,+/+,Female,2012-10-20,2013-01-24,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCXN,Gle1 Knockout 1 EPD0359_2_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120706,MGP Select,V2,Gle1,MCXN48.3f,M01204936,+/+,Female,2012-07-06,2012-10-10,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCXN,Gle1 Knockout 1 EPD0359_2_A04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120706,MGP Select,V2,Gle1,MCXN48.3g,M01204937,+/+,Female,2012-07-06,2012-10-10,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120706,MGP Select,V2,Arpc3,MDLY25.1f,M01200586,+/+,Female,2012-07-06,2012-10-10,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120706,MGP Select,V2,Arpc3,MDLY25.1e,M01200585,+/+,Female,2012-07-06,2012-10-10,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEEN,Creb3l1 tm1e(EUCOMM)Wtsi EPD0651_2_E07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121027,MGP Select,V2,Creb3l1,MEEN49.1d,M01311323,+/+,Female,2012-10-27,2013-01-31,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEEN,Creb3l1 tm1e(EUCOMM)Wtsi EPD0651_2_E07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121027,MGP Select,V2,Creb3l1,MEEN49.1e,M01311324,+/+,Female,2012-10-27,2013-01-31,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEEN,Creb3l1 tm1e(EUCOMM)Wtsi EPD0651_2_E07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121027,MGP Select,V2,Creb3l1,MEEN49.1g,M01311326,+/+,Female,2012-10-27,2013-01-31,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEEN,Creb3l1 tm1e(EUCOMM)Wtsi EPD0651_2_E07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121027,MGP Select,V2,Creb3l1,MEEN49.1f,M01311325,+/+,Female,2012-10-27,2013-01-31,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEPM,Cyp20a1 tm1a(EUCOMM)Wtsi EPD0535_1_F10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121102,MGP Select,V2,Cyp20a1,MEPM16.1g,M01318026,+/+,Female,2012-11-03,2013-02-07,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDUV,Dynlrb1 Knockout 1 EPD0373_7_C01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Dynlrb1,MDUV35.2d,M01215049,+/+,Female,2012-07-19,2012-10-23,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDUV,Dynlrb1 Knockout 1 EPD0373_7_C01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Dynlrb1,MDUV35.2h,M01215053,+/+,Female,2012-07-19,2012-10-23,13.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
